PID,GrLivArea,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,ScreenPorch,PoolQC,Fence,MoSold,YrSold,SaleType,SaleCondition,Age,RemodAge,TotalSF,Remodeled,TotalPorchSF,TotalBath,MSSubClass_cat,Street_type,Street_10_Quantiles,Street_20_Quantiles,Street_30_Quantiles,Street_50_Quantiles,Prop_Addr,Street_name
902107050,936,140000,90,RM,60.0,7200,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,Duplex,SFoyer,5,5,1980,1980,Gable,CompShg,MetalSd,MetalSd,BrkFace,180.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,936.0,Unf,0.0,0.0,936.0,GasA,TA,Y,SBrkr,936,0,1.0,0.0,1,0,2,1,TA,4,Typ,0,No_Fireplace,Detchd,1980.0,Unf,2.0,672.0,TA,TA,Y,49,0,0,0,No_Pool,No_Fence,8,2007,WD ,Normal,27,27,1872.0,0,0,2.0,subclass90,ST,group_2,group_3,group_4,group_6,"511 10TH ST, AMES, USA",10TH_ST
531477020,841,82000,20,RH,60.0,8400,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,1Fam,1Story,4,4,1950,1950,Gable,CompShg,Wd Sdng,AsbShng,None,0.0,Fa,Fa,CBlock,TA,Fa,No,Unf,0.0,Unf,0.0,721.0,721.0,GasA,Gd,Y,SBrkr,841,0,0.0,0.0,1,0,2,1,TA,4,Typ,0,No_Fireplace,CarPort,1950.0,Unf,1.0,294.0,TA,TA,N,250,0,24,0,No_Pool,No_Fence,9,2009,WD ,Normal,59,59,1562.0,0,24,1.0,subclass20,AVE,group_6,group_12,group_18,group_29,"1515 NORTH DAKOTA AVE, AMES, USA",NORTH_DAKOTA_AVE
905104180,894,130000,20,RL,57.0,9764,Pave,No_Alley,IR1,Lvl,AllPub,FR2,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,7,1967,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,702.0,Unf,0.0,192.0,894.0,GasA,Ex,Y,SBrkr,894,0,1.0,0.0,1,0,3,1,Gd,5,Typ,0,No_Fireplace,Attchd,1967.0,RFn,2.0,450.0,TA,TA,Y,0,0,0,0,No_Pool,No_Fence,5,2008,WD ,Normal,41,5,1788.0,1,0,2.0,subclass20,AVE,group_3,group_5,group_7,group_11,"903 YUMA AVE, AMES, USA",YUMA_AVE
909177120,1424,168000,30,RL,60.0,7290,Pave,No_Alley,Reg,Lvl,AllPub,Corner,Gtl,SWISU,Norm,Norm,1Fam,1Story,7,8,1921,1950,Gable,CompShg,WdShing,Wd Shng,BrkFace,174.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,1228.0,1228.0,GasA,Ex,Y,SBrkr,1424,0,0.0,0.0,2,0,2,1,TA,7,Typ,1,Gd,Attchd,1921.0,Unf,1.0,312.0,TA,TA,Y,0,0,90,0,No_Pool,No_Fence,4,2008,WD ,Normal,87,58,2652.0,1,90,2.0,subclass30,AVE,group_4,group_7,group_11,group_17,"538 HAYWARD AVE, AMES, USA",HAYWARD_AVE
528228375,1589,226500,120,RL,0.0,3621,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,8,5,2003,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,72.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1084.0,Unf,0.0,322.0,1406.0,GasA,Ex,Y,SBrkr,1589,0,1.0,0.0,2,0,2,1,Gd,7,Typ,1,TA,Attchd,2003.0,Fin,3.0,630.0,TA,TA,Y,143,20,0,0,No_Pool,No_Fence,11,2007,WD ,Normal,4,4,2995.0,0,20,3.0,subclass120,DR,group_7,group_13,group_20,group_33,"2314 WESTWIND DR, AMES, USA",WESTWIND_DR
906475170,1743,279000,20,RL,155.0,20064,Pave,No_Alley,IR1,Low,AllPub,Inside,Sev,ClearCr,Norm,Norm,1Fam,1Story,8,6,1976,1976,Shed,WdShngl,Wd Sdng,Wd Sdng,None,0.0,Gd,TA,CBlock,Gd,Gd,Gd,LwQ,51.0,GLQ,915.0,0.0,966.0,GasA,Ex,Y,SBrkr,1743,0,2.0,0.0,0,1,0,1,Gd,5,Typ,2,Fa,Attchd,1976.0,Fin,2.0,529.0,TA,TA,Y,646,0,0,0,No_Pool,No_Fence,5,2007,WD ,Normal,31,31,2709.0,0,0,2.5,subclass20,DR,group_9,group_17,group_25,group_41,"4915 WESTBEND DR, AMES, USA",WESTBEND_DR
534451150,1306,76050,30,RL,55.0,5350,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,3,2,1940,1966,Gable,CompShg,Wd Sdng,Plywood,None,0.0,TA,Po,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,728.0,728.0,GasA,Ex,Y,SBrkr,1306,0,0.0,0.0,1,0,3,1,Fa,6,Mod,0,No_Fireplace,No_Garage,-1.0,No_Garage,0.0,0.0,No_Garage,No_Garage,Y,263,0,0,0,No_Pool,GdWo,5,2010,WD ,Normal,70,44,2034.0,1,0,1.0,subclass30,AVE,group_1,group_1,group_1,group_1,"1422 SUMMIT AVE, AMES, USA",SUMMIT_AVE
535375010,792,99900,20,RL,53.0,5470,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,3,5,1958,1958,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,792.0,792.0,GasA,Gd,Y,FuseA,792,0,0.0,0.0,1,0,2,1,TA,4,Typ,0,No_Fireplace,Attchd,1958.0,Unf,1.0,366.0,Fa,TA,Y,0,90,0,0,No_Pool,No_Fence,8,2009,WD ,Normal,51,51,1584.0,0,90,1.0,subclass20,ST,group_2,group_4,group_6,group_9,"316 16TH ST, AMES, USA",16TH_ST
909455030,1034,185000,120,RM,35.0,3907,Pave,No_Alley,IR1,HLS,AllPub,Inside,Mod,Blueste,Norm,Norm,TwnhsE,1Story,8,6,1989,1989,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,CBlock,Gd,TA,Gd,GLQ,747.0,Unf,0.0,235.0,982.0,GasA,Gd,Y,SBrkr,1034,0,1.0,0.0,1,0,1,1,Gd,4,Typ,1,TA,Attchd,1989.0,Fin,2.0,598.0,TA,TA,Y,141,36,0,0,No_Pool,No_Fence,4,2010,WD ,Normal,21,21,2016.0,0,36,2.0,subclass120,CT,group_4,group_7,group_11,group_17,"1504 LITTLE BLUESTEM CT, AMES, USA",LITTLE_BLUESTEM_CT
528354050,2344,265000,60,RL,79.0,10208,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1996,1997,Gable,CompShg,VinylSd,VinylSd,BrkFace,921.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1264.0,1264.0,GasA,Ex,Y,SBrkr,1277,1067,0.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,1996.0,RFn,3.0,889.0,TA,TA,Y,220,0,0,0,No_Pool,No_Fence,7,2009,WD ,Normal,13,12,3608.0,1,0,2.5,subclass60,CIR,group_9,group_18,group_27,group_45,"3215 TUPELO CIR, AMES, USA",TUPELO_CIR
534455080,1433,161000,20,RL,80.0,9600,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1961,1990,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,TA,CBlock,TA,TA,Mn,BLQ,915.0,Unf,0.0,336.0,1251.0,GasA,TA,Y,SBrkr,1433,0,1.0,0.0,1,0,3,1,TA,7,Min1,1,Gd,Attchd,1961.0,Unf,2.0,441.0,TA,TA,Y,144,0,205,0,No_Pool,No_Fence,6,2006,WD ,Normal,45,16,2684.0,1,205,2.0,subclass20,ST,group_2,group_4,group_6,group_9,"1304 16TH ST, AMES, USA",16TH_ST
903201090,1060,136500,40,RL,55.0,6854,Pave,No_Alley,Reg,Bnk,AllPub,Inside,Mod,BrkSide,Norm,Norm,1Fam,1Story,5,7,1925,1994,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,PConc,TA,TA,No,LwQ,317.0,Rec,227.0,212.0,756.0,GasA,TA,N,FuseA,916,144,1.0,0.0,1,0,1,1,TA,6,Mod,1,Gd,Detchd,1969.0,Unf,1.0,308.0,Fa,TA,Y,0,65,0,150,No_Pool,No_Fence,8,2007,WD ,Normal,82,13,1816.0,1,215,2.0,subclass40,DR,group_6,group_11,group_16,group_26,"1115 ORCHARD DR, AMES, USA",ORCHARD_DR
910226060,1638,139000,50,RM,75.0,9060,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,5,1957,1957,Gable,CompShg,MetalSd,MetalSd,BrkFace,327.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,967.0,967.0,GasA,Gd,Y,SBrkr,967,671,0.0,0.0,2,0,4,1,Gd,6,Typ,0,No_Fireplace,Detchd,1957.0,Unf,1.0,384.0,TA,TA,Y,0,21,0,0,No_Pool,No_Fence,4,2006,WD ,Normal,49,49,2605.0,0,21,2.0,subclass50,AVE,group_2,group_3,group_4,group_7,"208 S MAPLE AVE, AMES, USA",S_MAPLE_AVE
916125425,1786,228250,190,RL,0.0,164660,Grvl,No_Alley,IR1,HLS,AllPub,Corner,Sev,Timber,Norm,Norm,2fmCon,1.5Fin,5,6,1965,1965,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,Gd,ALQ,1249.0,BLQ,147.0,103.0,1499.0,GasA,Ex,Y,SBrkr,1619,167,2.0,0.0,2,0,3,1,TA,7,Typ,2,Gd,Attchd,1965.0,Fin,2.0,529.0,TA,TA,Y,670,0,0,0,No_Pool,No_Fence,8,2008,WD ,Normal,43,43,3285.0,0,0,4.0,subclass190,RD,group_8,group_16,group_24,group_39,"3265 DARTMOOR RD, AMES, USA",DARTMOOR_RD
534128210,2654,250000,60,RL,0.0,11029,Pave,No_Alley,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,PosA,Norm,1Fam,2Story,6,7,1968,1984,Gable,CompShg,HdBoard,HdBoard,BrkFace,220.0,TA,TA,CBlock,TA,TA,Mn,BLQ,619.0,Unf,0.0,435.0,1054.0,GasA,TA,Y,SBrkr,1512,1142,1.0,0.0,2,1,4,1,Gd,9,Typ,1,Gd,Attchd,1968.0,Unf,2.0,619.0,TA,TA,Y,0,65,0,222,No_Pool,No_Fence,8,2006,WD ,Normal,38,22,3708.0,1,287,3.5,subclass60,AVE,group_8,group_16,group_24,group_39,"2513 PIERCE AVE, AMES, USA",PIERCE_AVE
528328100,2599,333168,60,RL,108.0,14774,Pave,No_Alley,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,9,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,165.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1393.0,1393.0,GasA,Ex,Y,SBrkr,1422,1177,0.0,0.0,2,1,4,1,Gd,10,Typ,1,TA,BuiltIn,1999.0,Fin,3.0,779.0,TA,TA,Y,668,30,0,0,No_Pool,No_Fence,5,2010,WD ,Normal,11,11,3992.0,0,30,2.5,subclass60,RD,group_10,group_19,group_29,group_47,"3403 HONEYSUCKLE RD, AMES, USA",HONEYSUCKLE_RD
903429010,1609,127500,50,RM,63.0,4347,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,8,1910,1950,Gambrel,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,BrkTil,Gd,Gd,No,Unf,0.0,Unf,0.0,796.0,796.0,GasA,Ex,Y,SBrkr,825,784,0.0,0.0,1,0,3,1,TA,7,Typ,0,No_Fireplace,Detchd,1910.0,Unf,1.0,228.0,Fa,Fa,N,0,182,0,0,No_Pool,No_Fence,6,2008,WD ,Normal,98,58,2405.0,1,182,1.0,subclass50,ST,group_3,group_6,group_9,group_14,"712 8TH ST, AMES, USA",8TH_ST
531384030,1657,187000,60,RL,43.0,14565,Pave,No_Alley,IR2,Lvl,AllPub,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,BrkFace,145.0,Gd,TA,PConc,Gd,TA,Av,GLQ,537.0,Unf,0.0,295.0,832.0,GasA,Ex,Y,SBrkr,832,825,0.0,0.0,2,1,3,1,Gd,6,Typ,0,No_Fireplace,Attchd,1994.0,RFn,2.0,483.0,TA,TA,Y,144,74,0,0,No_Pool,No_Fence,11,2008,WD ,Normal,14,13,2489.0,1,74,2.5,subclass60,CIR,group_7,group_13,group_19,group_31,"5234 TEXAS CIR, AMES, USA",TEXAS_CIR
528110020,2674,610000,20,RL,105.0,13693,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,PosA,PosA,1Fam,1Story,10,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,Stone,472.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,2288.0,Unf,0.0,342.0,2630.0,GasA,Ex,Y,SBrkr,2674,0,2.0,0.0,2,1,2,1,Ex,8,Typ,2,Gd,Attchd,2007.0,Fin,3.0,762.0,TA,TA,Y,360,50,0,0,No_Pool,No_Fence,3,2009,WD ,Normal,2,2,5304.0,0,50,4.5,subclass20,ST,group_10,group_20,group_30,group_49,"3326 SEDWICK ST, AMES, USA",SEDWICK_ST
532351050,984,127600,20,RL,70.0,9100,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,1Fam,1Story,5,5,1963,1963,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,Gd,No,BLQ,53.0,ALQ,799.0,132.0,984.0,GasA,TA,Y,SBrkr,984,0,1.0,0.0,1,0,3,1,TA,5,Typ,1,TA,Attchd,1963.0,RFn,1.0,384.0,TA,TA,Y,145,56,0,0,No_Pool,MnPrv,8,2008,WD ,Normal,45,45,1968.0,0,56,2.0,subclass20,ST,group_2,group_4,group_5,group_9,"4127 TORONTO ST, AMES, USA",TORONTO_ST
527328010,1102,169000,85,RL,0.0,10464,Pave,No_Alley,IR1,Lvl,AllPub,FR3,Gtl,NWAmes,Norm,Norm,1Fam,SFoyer,6,6,1980,1980,Gable,CompShg,HdBoard,HdBoard,BrkFace,130.0,TA,TA,CBlock,Gd,TA,Av,GLQ,850.0,Unf,0.0,138.0,988.0,GasA,TA,Y,SBrkr,1102,0,1.0,0.0,1,0,2,1,TA,5,Typ,1,TA,Attchd,1980.0,RFn,2.0,582.0,TA,TA,Y,140,22,0,0,No_Pool,No_Fence,6,2006,WD ,Normal,26,26,2090.0,0,22,2.0,subclass85,RD,group_3,group_5,group_8,group_12,"1702 TOP O HOLLOW RD, AMES, USA",TOP_O_HOLLOW_RD
902201090,1174,135000,50,RM,120.0,9000,Pave,No_Alley,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,8,1900,2006,Gable,CompShg,Stucco,Stucco,None,0.0,TA,TA,BrkTil,TA,Fa,No,BLQ,130.0,Unf,0.0,550.0,680.0,GasA,Ex,Y,SBrkr,680,494,0.0,0.0,1,0,2,1,Gd,6,Typ,1,Gd,Detchd,2000.0,Unf,2.0,576.0,TA,TA,Y,116,26,40,0,No_Pool,MnPrv,6,2007,WD ,Normal,107,1,1854.0,1,66,1.0,subclass50,ST,group_3,group_6,group_8,group_13,"207 E 12TH ST, AMES, USA",E_12TH_ST
534127270,1416,179900,60,RL,90.0,11700,Pave,No_Alley,Reg,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,6,1968,1968,Gable,CompShg,HdBoard,HdBoard,BrkFace,420.0,TA,TA,CBlock,TA,TA,No,ALQ,404.0,Unf,0.0,304.0,708.0,GasA,Gd,Y,SBrkr,708,708,0.0,0.0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1968.0,RFn,2.0,776.0,TA,TA,Y,0,169,0,119,No_Pool,No_Fence,5,2006,WD ,Normal,38,38,2124.0,0,288,2.5,subclass60,AVE,group_6,group_12,group_18,group_29,"2718 EISENHOWER AVE, AMES, USA",EISENHOWER_AVE
531379050,2122,220000,60,RL,43.0,11492,Pave,No_Alley,IR1,Lvl,AllPub,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1996,1997,Gable,CompShg,VinylSd,VinylSd,BrkFace,132.0,Gd,TA,PConc,Gd,TA,No,GLQ,637.0,Unf,0.0,276.0,913.0,GasA,Ex,Y,SBrkr,913,1209,1.0,0.0,2,1,4,1,Gd,8,Typ,1,TA,Attchd,1997.0,RFn,2.0,559.0,TA,TA,Y,0,74,0,0,No_Pool,No_Fence,4,2009,WD ,Normal,13,12,3035.0,1,74,3.5,subclass60,CIR,group_7,group_14,group_21,group_34,"5229 NEVADA CIR, AMES, USA",NEVADA_CIR
907135080,1097,147900,20,RL,70.0,16561,Pave,No_Alley,IR2,Low,AllPub,Inside,Mod,CollgCr,Norm,Norm,1Fam,1Story,5,5,1996,1996,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,ALQ,549.0,Unf,0.0,548.0,1097.0,GasA,Ex,Y,SBrkr,1097,0,1.0,0.0,1,1,3,1,TA,6,Typ,0,No_Fireplace,Attchd,1996.0,Unf,1.0,242.0,TA,TA,Y,306,0,0,0,No_Pool,GdPrv,7,2007,WD ,Normal,11,11,2194.0,0,0,2.5,subclass20,DR,group_4,group_7,group_10,group_17,"5454 FROST DR, AMES, USA",FROST_DR
908152280,1090,157000,20,RL,60.0,7024,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Ex,Gd,No,ALQ,980.0,Unf,0.0,110.0,1090.0,GasA,Gd,Y,SBrkr,1090,0,1.0,0.0,1,1,2,1,TA,5,Typ,0,No_Fireplace,Attchd,2005.0,Fin,2.0,450.0,TA,TA,Y,0,49,0,0,No_Pool,No_Fence,6,2007,WD ,Normal,2,1,2180.0,1,49,2.5,subclass20,DR,group_5,group_9,group_13,group_21,"409 BEEDLE DR, AMES, USA",BEEDLE_DR
905106150,894,129000,20,RL,109.0,8724,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1968,1968,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,Gd,TA,No,BLQ,492.0,Unf,0.0,402.0,894.0,GasA,Gd,Y,SBrkr,894,0,0.0,0.0,1,0,3,1,TA,5,Typ,1,Po,Attchd,1968.0,Fin,2.0,450.0,TA,TA,Y,0,0,0,0,No_Pool,No_Fence,5,2007,WD ,Normal,39,39,1788.0,0,0,1.0,subclass20,AVE,group_4,group_7,group_10,group_16,"812 ARIZONA AVE, AMES, USA",ARIZONA_AVE
527454050,1322,147000,160,RL,24.0,2308,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,TwnhsE,2Story,6,5,1974,1974,Gable,CompShg,Plywood,Brk Cmn,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,257.0,Rec,495.0,103.0,855.0,GasA,TA,Y,SBrkr,855,467,0.0,1.0,2,1,3,1,TA,6,Typ,1,Fa,Attchd,1974.0,Unf,2.0,440.0,TA,TA,Y,260,0,0,0,No_Pool,No_Fence,6,2009,WD ,Normal,35,35,2177.0,0,0,3.0,subclass160,ST,group_4,group_7,group_10,group_16,"1112 KENNEDY ST, AMES, USA",KENNEDY_ST
923276260,883,149000,85,RL,70.0,7669,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,5,6,1992,1993,Gable,CompShg,HdBoard,Wd Shng,None,0.0,TA,TA,PConc,Gd,TA,Av,GLQ,718.0,LwQ,110.0,0.0,828.0,GasA,TA,Y,SBrkr,883,0,1.0,0.0,1,0,2,1,TA,5,Typ,1,Fa,Detchd,1998.0,Unf,2.0,698.0,TA,TA,Y,100,32,0,0,No_Pool,GdPrv,6,2009,WD ,Normal,17,16,1711.0,1,32,2.0,subclass85,ST,group_5,group_9,group_13,group_22,"621 DULUTH ST, AMES, USA",DULUTH_ST
533223010,1452,183900,160,FV,35.0,3735,Pave,No_Alley,Reg,Lvl,AllPub,FR3,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,1999,1999,Hip,CompShg,MetalSd,MetalSd,BrkFace,218.0,Gd,TA,PConc,Gd,TA,No,GLQ,450.0,Unf,0.0,241.0,691.0,GasA,Ex,Y,SBrkr,713,739,1.0,0.0,2,1,3,1,Gd,6,Typ,0,No_Fireplace,Detchd,1999.0,Unf,2.0,506.0,TA,TA,Y,0,34,0,0,No_Pool,No_Fence,3,2006,WD ,Normal,7,7,2143.0,0,34,3.5,subclass160,AVE,group_5,group_9,group_14,group_23,"2512 EATON AVE, AMES, USA",EATON_AVE
534475170,1977,165000,60,RL,100.0,9500,Pave,No_Alley,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,1Fam,2Story,6,6,1964,1978,Gable,CompShg,VinylSd,VinylSd,BrkCmn,272.0,TA,TA,CBlock,TA,TA,No,Rec,442.0,Unf,0.0,374.0,816.0,GasA,TA,Y,SBrkr,1127,850,0.0,1.0,1,1,4,1,TA,9,Typ,1,TA,Attchd,1964.0,RFn,2.0,540.0,TA,TA,Y,0,52,0,0,No_Pool,GdPrv,6,2007,WD ,Normal,43,29,2793.0,1,52,2.0,subclass60,AVE,group_3,group_5,group_7,group_12,"1304 NORTHWESTERN AVE, AMES, USA",NORTHWESTERN_AVE
533212020,1200,149500,160,FV,24.0,2544,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,2004,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,368.0,ALQ,42.0,190.0,600.0,GasA,Ex,Y,SBrkr,600,600,1.0,0.0,2,1,2,1,Gd,4,Typ,0,No_Fireplace,Detchd,2004.0,RFn,2.0,480.0,TA,TA,Y,0,172,0,0,No_Pool,No_Fence,2,2010,WD ,Normal,6,5,1800.0,1,172,3.5,subclass160,RD,group_5,group_9,group_13,group_21,"2629 STANGE RD, AMES, USA",STANGE_RD
535180020,1124,153000,20,RL,72.0,10152,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1956,1994,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,914.0,Unf,0.0,210.0,1124.0,GasA,Ex,Y,SBrkr,1124,0,1.0,0.0,1,0,3,1,TA,6,Typ,1,TA,Attchd,1956.0,Fin,1.0,353.0,TA,TA,Y,0,211,180,142,No_Pool,No_Fence,5,2006,WD ,Normal,50,12,2248.0,1,533,2.0,subclass20,ST,group_3,group_5,group_8,group_13,"306 21ST ST, AMES, USA",21ST_ST
527403120,858,88000,20,RL,0.0,8125,Pave,No_Alley,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,4,1971,1971,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,614.0,Unf,0.0,244.0,858.0,GasA,TA,Y,SBrkr,858,0,0.0,0.0,1,0,3,1,TA,5,Typ,0,No_Fireplace,No_Garage,-1.0,No_Garage,0.0,0.0,No_Garage,No_Garage,Y,0,0,0,0,No_Pool,No_Fence,6,2006,WD ,Normal,35,35,1716.0,0,0,1.0,subclass20,AVE,group_1,group_2,group_3,group_4,"3307 NIXON AVE, AMES, USA",NIXON_AVE
528376010,2538,330000,60,RL,82.0,9044,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1996,1997,Gable,CompShg,VinylSd,VinylSd,BrkFace,526.0,Gd,Gd,PConc,Gd,TA,No,GLQ,1225.0,Unf,0.0,100.0,1325.0,GasA,Ex,Y,SBrkr,1335,1203,0.0,0.0,2,1,4,1,Gd,8,Typ,1,TA,Attchd,1996.0,RFn,3.0,933.0,TA,TA,Y,198,92,0,0,No_Pool,No_Fence,5,2007,WD ,Normal,11,10,3863.0,1,92,2.5,subclass60,RD,group_10,group_20,group_29,group_49,"3140 EVERGREEN RD, AMES, USA",EVERGREEN_RD
527252050,1612,319900,120,RL,61.0,8035,Pave,No_Alley,IR1,HLS,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,9,5,2006,2006,Gable,CompShg,MetalSd,MetalSd,BrkFace,165.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,797.0,Unf,0.0,815.0,1612.0,GasA,Ex,Y,SBrkr,1612,0,1.0,0.0,2,0,2,1,Ex,6,Typ,1,Gd,Attchd,2006.0,Fin,2.0,556.0,TA,TA,Y,0,164,0,0,No_Pool,No_Fence,3,2007,WD ,Normal,1,1,3224.0,0,164,3.0,subclass120,AVE,group_9,group_18,group_27,group_44,"3909 HOOVER AVE, AMES, USA",HOOVER_AVE
533221100,1525,177000,160,FV,0.0,2117,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,6,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,456.0,Gd,TA,PConc,Gd,TA,No,GLQ,436.0,Unf,0.0,320.0,756.0,GasA,Ex,Y,SBrkr,769,756,0.0,0.0,2,1,3,1,Gd,5,Typ,1,TA,Detchd,2000.0,Unf,2.0,440.0,TA,TA,Y,0,0,0,0,No_Pool,No_Fence,6,2007,WD ,Normal,7,7,2281.0,0,0,2.5,subclass160,ST,group_6,group_11,group_16,group_27,"2709 HAMPTON ST, AMES, USA",HAMPTON_ST
