PID,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,Heating,HeatingQC,CentralAir,Electrical,BsmtFullBath,BsmtHalfBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageFinish,GarageCars,GarageQual,PavedDrive,Fence,MoSold,YrSold,SaleType,SaleCondition,Age,RemodAge,TotalSF,Remodeled,TotalBath,MSSubClass_cat,Street_type,Neighborhood_st,TotalOutdoorSF
527451170,122500,160,RM,24.0,1920,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,5,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,376.0,2,CBlock,3,3,1,471.0,0.0,294.0,GasA,4,Y,SBrkr,1.0,0.0,1,2,1,2,6,Min1,0,Detchd,1,2.0,3,Y,0,8,2007,WD ,Normal,36,36,2130.0,0,2.5,subclass160,CT,BrDale_BARKLEY_CT,276
907425015,141000,120,RM,0.0,4426,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,147.0,2,PConc,4,3,3,697.0,0.0,151.0,GasA,4,Y,SBrkr,1.0,0.0,0,1,1,3,3,Typ,1,Attchd,2,2.0,3,Y,0,5,2008,WD ,Normal,4,4,1696.0,0,2.0,subclass120,ST,CollgCr_TWAIN_ST,149
923276100,131000,20,RL,0.0,8885,Pave,No_Alley,IR1,Low,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,HdBoard,HdBoard,None,0.0,2,CBlock,4,3,4,301.0,324.0,239.0,GasA,2,Y,SBrkr,1.0,0.0,0,2,1,2,5,Typ,0,Attchd,1,2.0,3,Y,3,6,2006,WD ,Normal,23,23,1766.0,0,2.0,subclass20,RD,Mitchel_GARDEN_RD,164
909276010,230000,70,RL,0.0,11435,Pave,No_Alley,IR1,HLS,AllPub,Corner,Mod,Crawfor,Norm,Norm,1Fam,2Story,8,7,Gable,CompShg,BrkFace,Stucco,None,0.0,2,PConc,4,3,1,0.0,0.0,792.0,GasA,1,Y,SBrkr,0.0,0.0,0,3,1,3,7,Typ,2,Detchd,1,2.0,3,Y,0,6,2006,WD ,Normal,77,56,2309.0,1,1.0,subclass70,AVE,Crawfor_PEARSON_AVE,0
528176070,320000,60,RL,105.0,13650,Pave,No_Alley,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,232.0,2,PConc,4,3,3,578.0,0.0,1093.0,GasA,4,Y,SBrkr,1.0,0.0,1,3,1,3,7,Typ,1,Attchd,3,3.0,3,Y,0,6,2010,WD ,Normal,8,8,3921.0,0,3.5,subclass60,DR,NridgHt_BRIDGEPORT_DR,368
907412080,185900,60,RL,64.0,8320,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,PConc,4,3,1,490.0,0.0,280.0,GasA,4,Y,SBrkr,0.0,0.0,1,3,1,3,6,Typ,0,Attchd,2,2.0,3,Y,0,9,2008,WD ,Normal,4,4,2352.0,0,2.5,subclass60,ST,CollgCr_WALLER_ST,45
923400110,130000,60,RL,62.0,10429,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,2Story,5,5,Gable,CompShg,HdBoard,Wd Shng,None,0.0,2,PConc,4,3,1,330.0,0.0,294.0,GasA,2,Y,SBrkr,0.0,0.0,1,3,1,2,6,Typ,0,Detchd,1,2.0,3,Y,0,7,2009,WD ,Normal,17,17,1911.0,0,1.5,subclass60,RD,Mitchel_KEN_MARIL_RD,150
923229100,188000,80,RL,0.0,15957,Pave,No_Alley,IR1,Low,AllPub,Corner,Mod,Mitchel,Norm,Norm,1Fam,SLvl,6,6,Gable,CompShg,HdBoard,Plywood,None,0.0,2,PConc,4,3,3,1148.0,0.0,96.0,GasA,2,Y,SBrkr,2.0,0.0,0,3,1,2,6,Typ,1,Attchd,3,2.0,3,Y,3,9,2007,WD ,Normal,30,30,2600.0,0,4.0,subclass80,DR,Mitchel_GARNET_DR,1424
903233180,127500,50,RM,52.0,6240,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,BrkTil,3,2,1,425.0,0.0,459.0,GasA,2,Y,FuseA,0.0,0.0,0,3,1,2,6,Typ,1,Detchd,1,1.0,3,Y,0,11,2007,WD ,Normal,76,57,2251.0,1,1.0,subclass50,AVE,BrkSide_ROOSEVELT_AVE,120
528231030,188500,80,RL,65.0,16219,Pave,No_Alley,IR2,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,PConc,4,3,3,779.0,0.0,56.0,GasA,4,Y,SBrkr,1.0,0.0,0,2,1,3,5,Typ,0,Attchd,3,2.0,3,Y,0,4,2007,WD ,Normal,3,2,1954.0,1,3.0,subclass80,DR,Gilbert_WELBECK_DR,124
909254070,200100,70,RL,54.0,7588,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,7,6,Gable,CompShg,Stucco,Stucco,None,0.0,2,BrkTil,2,3,1,352.0,0.0,441.0,GasA,3,Y,SBrkr,0.0,0.0,1,4,1,2,9,Typ,1,Detchd,1,1.0,2,Y,0,7,2006,WD ,Normal,86,56,2595.0,1,1.5,subclass70,AVE,Crawfor_ASH_AVE,40
527455060,148500,160,RL,24.0,2289,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,Twnhs,2Story,6,6,Gable,CompShg,Plywood,Brk Cmn,None,0.0,2,CBlock,3,3,1,311.0,0.0,544.0,GasA,2,Y,SBrkr,0.0,0.0,1,3,1,2,7,Typ,1,Attchd,1,2.0,3,Y,0,4,2009,WD ,Normal,31,31,2296.0,0,2.5,subclass160,ST,NPkVill_JOHNSON_ST,28
534478140,137000,90,RL,95.0,11345,Pave,No_Alley,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,Duplex,2Story,5,5,Gable,Roll,AsbShng,AsbShng,Stone,567.0,2,CBlock,3,3,1,220.0,0.0,708.0,GasA,3,Y,FuseA,0.0,0.0,0,4,2,2,10,Typ,0,Detchd,1,2.0,3,Y,0,7,2007,WD ,Normal,59,57,2848.0,1,2.0,subclass90,ST,NAmes_13TH_ST,0
905108120,157000,90,RL,75.0,8235,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,Duplex,1Story,5,4,Gable,CompShg,Plywood,Plywood,BrkFace,99.0,2,CBlock,3,3,1,483.0,0.0,1466.0,GasA,2,Y,SBrkr,0.0,0.0,0,6,2,2,10,Typ,0,Attchd,2,2.0,3,Y,0,5,2006,WD ,Normal,29,29,3898.0,0,2.0,subclass90,ST,Sawyer_PHOENIX_ST,32
905377130,82500,30,RL,0.0,12342,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,CBlock,3,3,1,262.0,0.0,599.0,GasA,4,Y,SBrkr,0.0,0.0,0,1,1,2,4,Typ,0,Detchd,1,2.0,3,Y,0,3,2009,WD ,Normal,69,59,1722.0,1,1.0,subclass30,DR,Edwards_HICKORY_DR,158
905201090,168000,20,RL,0.0,14175,Pave,No_Alley,Reg,Bnk,AllPub,Corner,Mod,Sawyer,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,CemntBd,Wd Sdng,None,0.0,2,CBlock,3,3,1,988.0,0.0,200.0,GasA,3,Y,SBrkr,1.0,0.0,1,3,1,2,6,Min2,1,Detchd,1,2.0,3,Y,0,11,2006,WD ,Normal,50,19,2625.0,1,2.5,subclass20,RD,Sawyer_ROSS_RD,304
905480210,108000,70,RL,60.0,9084,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Artery,Norm,1Fam,2Story,4,5,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,CBlock,3,3,2,0.0,0.0,755.0,GasA,2,Y,SBrkr,1.0,0.0,0,4,1,2,7,Typ,1,Detchd,1,1.0,2,P,3,10,2009,WD ,Normal,69,59,2265.0,1,2.0,subclass70,WAY,Edwards_LINCOLN_WAY,120
534278070,177625,20,RL,0.0,13495,Pave,No_Alley,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,70.0,3,CBlock,3,3,1,625.0,201.0,222.0,GasA,1,Y,SBrkr,1.0,0.0,0,3,1,2,7,Min1,1,Detchd,1,2.0,3,Y,0,7,2009,WD ,Normal,53,53,2776.0,0,3.0,subclass20,DR,NAmes_FURMAN_DR,99
527368010,235000,60,FV,0.0,8470,Pave,No_Alley,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,PConc,4,3,1,225.0,276.0,471.0,GasA,4,Y,SBrkr,0.0,0.0,1,3,1,3,7,Typ,1,Attchd,2,2.0,3,Y,0,10,2009,WD ,Normal,7,7,2783.0,0,2.5,subclass60,DR,Somerst_SOMERSET_DR,273
528188090,155000,160,RL,36.0,2448,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,2Story,7,5,Gable,CompShg,VinylSd,Wd Shng,Stone,106.0,2,PConc,4,3,1,0.0,0.0,764.0,GasA,4,Y,SBrkr,0.0,0.0,1,2,1,3,6,Typ,0,BuiltIn,2,2.0,3,Y,0,10,2008,WD ,Normal,5,4,2390.0,1,2.5,subclass160,DR,NridgHt_FARNHAM_DR,27
535180130,108000,50,RL,60.0,8382,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,4,5,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,CBlock,3,3,1,0.0,0.0,832.0,GasA,2,Y,FuseA,0.0,0.0,0,3,1,2,5,Typ,0,Attchd,1,1.0,3,Y,0,2,2010,WD ,Normal,54,54,2169.0,0,1.0,subclass50,ST,NAmes_20TH_ST,0
533210060,155000,160,FV,30.0,3215,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,120.0,2,PConc,4,3,4,280.0,0.0,320.0,GasA,4,Y,SBrkr,0.0,0.0,1,2,1,3,4,Typ,0,Detchd,2,2.0,3,Y,0,4,2010,ConLD,Normal,6,6,1800.0,0,2.5,subclass160,PKWY,Somerst_NORTHRIDGE_PKWY,172
527359010,175000,60,RL,90.0,11700,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,6,Mansard,CompShg,HdBoard,AsphShn,BrkFace,365.0,2,CBlock,3,3,1,384.0,175.0,143.0,GasA,3,Y,SBrkr,0.0,1.0,2,3,1,2,7,Typ,1,Attchd,1,2.0,3,Y,0,6,2007,WD ,Normal,39,39,2445.0,0,2.5,subclass60,DR,NWAmes_MONROE_DR,224
533130130,362500,60,RL,85.0,13143,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,HdBoard,ImStucc,BrkFace,504.0,2,PConc,4,3,1,250.0,981.0,0.0,GasA,4,Y,SBrkr,1.0,0.0,1,4,1,3,9,Typ,1,Attchd,2,3.0,3,Y,0,6,2010,WD ,Normal,17,17,3580.0,0,3.5,subclass60,CIR,NoRidge_RIDGETOP_CIR,162
531371050,184900,20,RL,67.0,10083,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,PConc,4,3,1,833.0,0.0,343.0,GasA,4,Y,SBrkr,1.0,0.0,0,2,1,3,5,Typ,0,Attchd,2,2.0,3,Y,0,8,2009,WD ,Normal,6,6,2376.0,0,3.0,subclass20,ST,SawyerW_TENNESSEE_ST,41
535354050,135000,45,RL,60.0,9600,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Unf,5,7,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,CBlock,3,3,1,220.0,0.0,625.0,GasA,2,Y,SBrkr,0.0,1.0,0,2,1,3,4,Typ,0,Detchd,1,2.0,3,Y,0,5,2007,WD ,Normal,58,4,1738.0,1,1.5,subclass45,AVE,NAmes_CLARK_AVE,0
902106010,150000,70,RM,57.0,6406,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,6,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,BrkTil,3,3,1,421.0,0.0,269.0,GasA,2,Y,FuseA,0.0,0.0,1,3,1,2,7,Typ,1,Detchd,1,2.0,3,Y,3,10,2009,WD ,Normal,70,59,2248.0,1,1.5,subclass70,ST,OldTown_11TH_ST,218
533213020,195000,120,FV,0.0,4217,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,6,5,Gable,CompShg,VinylSd,VinylSd,Stone,252.0,2,PConc,4,3,1,962.0,0.0,183.0,GasA,4,Y,SBrkr,1.0,0.0,1,1,1,3,5,Typ,1,Attchd,3,2.0,3,Y,0,3,2009,WD ,Normal,1,1,2401.0,0,2.5,subclass120,DR,Somerst_BRISTOL_DR,169
528456220,210000,60,FV,75.0,9000,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,PConc,4,3,1,0.0,0.0,768.0,GasA,4,Y,SBrkr,0.0,0.0,1,3,1,3,6,Typ,0,Attchd,2,2.0,3,Y,0,6,2009,WD ,Normal,1,1,2358.0,0,2.5,subclass60,RD,Somerst_ASPEN_RD,30
907227290,133000,85,RL,70.0,8445,Pave,No_Alley,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,SFoyer,5,7,Gable,CompShg,HdBoard,Wd Shng,None,0.0,2,CBlock,4,3,4,656.0,0.0,112.0,GasA,2,Y,SBrkr,1.0,0.0,0,2,1,2,5,Typ,0,Detchd,1,2.0,3,Y,3,3,2009,WD ,Normal,37,2,1536.0,1,2.0,subclass85,AVE,CollgCr_ROCKWELL_AVE,58
528186010,286500,20,RL,129.0,16770,Pave,No_Alley,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,270.0,2,PConc,5,3,3,1196.0,0.0,516.0,GasA,4,Y,SBrkr,1.0,0.0,0,3,1,3,8,Typ,1,Attchd,2,3.0,3,Y,0,9,2009,WD ,Normal,7,6,3424.0,1,3.0,subclass20,DR,NridgHt_BURNHAM_DR,401
905104240,119900,190,RL,70.0,8425,Pave,No_Alley,Reg,Lvl,AllPub,FR3,Gtl,Sawyer,Feedr,Norm,2fmCon,1Story,5,6,Gable,CompShg,HdBoard,HdBoard,None,0.0,2,CBlock,4,3,4,748.0,0.0,20.0,GasA,3,Y,SBrkr,1.0,0.0,0,2,1,2,6,Typ,0,Detchd,1,2.0,3,Y,4,5,2007,WD ,Normal,36,17,1636.0,1,2.0,subclass190,AVE,Sawyer_YUMA_AVE,138
906426090,190000,20,RL,0.0,36500,Pave,No_Alley,IR1,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,Wd Sdng,Wd Sdng,BrkCmn,621.0,3,CBlock,3,3,4,812.0,0.0,812.0,GasA,1,Y,SBrkr,0.0,1.0,0,4,1,2,7,Typ,0,Attchd,1,2.0,3,N,0,6,2006,WD ,Normal,42,42,3206.0,0,2.5,subclass20,DR,ClearCr_DOVER_DR,366
902301120,137000,190,RM,69.0,9142,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,6,8,Gable,CompShg,AsbShng,AsbShng,None,0.0,1,Stone,2,3,1,0.0,0.0,1020.0,GasA,3,N,FuseP,0.0,0.0,0,4,2,1,9,Typ,0,Detchd,1,1.0,1,Y,0,4,2006,WD ,Normal,96,56,2948.0,1,2.0,subclass190,AVE,OldTown_WILSON_AVE,172
902101010,115000,50,RM,0.0,3950,Pave,Grvl,Reg,Bnk,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,6,8,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,CBlock,3,3,1,468.0,0.0,350.0,GasA,2,Y,SBrkr,0.0,0.0,0,3,1,2,5,Typ,0,Detchd,1,1.0,3,N,0,12,2009,WD ,Normal,83,5,2042.0,1,1.0,subclass50,ST,OldTown_13TH_ST,116
527450030,113500,160,RM,21.0,2205,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,6,Gable,CompShg,HdBoard,HdBoard,BrkFace,567.0,2,CBlock,3,3,1,312.0,0.0,213.0,GasA,2,Y,SBrkr,0.0,0.0,1,3,1,2,6,Typ,0,Detchd,1,1.0,3,Y,0,2,2007,WD ,Normal,34,34,1617.0,0,1.5,subclass160,PL,BrDale_TRUMAN_PL,144
535175070,167500,20,RL,73.0,9300,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5,5,Gable,CompShg,MetalSd,HdBoard,BrkFace,324.0,2,CBlock,3,3,1,697.0,0.0,571.0,GasA,2,Y,SBrkr,1.0,0.0,0,3,1,2,6,Typ,2,Attchd,1,2.0,3,Y,0,4,2010,WD ,Normal,50,50,2532.0,0,2.0,subclass20,AVE,NAmes_DUFF_AVE,143
528108070,335000,60,RL,96.0,11308,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,Gable,CompShg,VinylSd,VinylSd,Stone,154.0,2,PConc,5,3,4,936.0,0.0,168.0,GasA,4,Y,SBrkr,1.0,0.0,1,3,1,4,10,Typ,1,Attchd,3,3.0,3,Y,0,7,2009,WD ,Normal,1,1,3288.0,0,3.5,subclass60,ST,NridgHt_SEDWICK_ST,102
909281020,140000,190,RL,79.0,6221,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,2fmCon,1.5Fin,5,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,CBlock,3,2,1,533.0,0.0,195.0,GasA,4,Y,SBrkr,0.0,0.0,0,3,1,2,5,Typ,0,Detchd,1,2.0,3,Y,3,10,2007,WD ,Normal,66,57,2083.0,1,2.0,subclass190,ST,Crawfor_KILDEE_ST,144
533213140,176000,160,FV,34.0,3230,Pave,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,1129.0,2,PConc,4,3,1,419.0,0.0,310.0,GasA,3,Y,SBrkr,0.0,0.0,1,2,1,2,5,Typ,1,Detchd,1,2.0,3,Y,0,6,2007,WD ,Normal,8,8,2187.0,0,2.5,subclass160,DR,Somerst_BRISTOL_DR,32
535302070,125000,20,RL,60.0,10950,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,CBlock,3,3,1,441.0,0.0,507.0,GasA,2,Y,SBrkr,0.0,0.0,0,2,1,2,5,Typ,0,Detchd,1,2.0,3,N,0,4,2007,WD ,Normal,55,55,1896.0,0,1.0,subclass20,AVE,NAmes_BURNETT_AVE,48
905480030,105000,50,RL,60.0,9060,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,5,Gable,CompShg,WdShing,Wd Shng,None,0.0,2,BrkTil,3,3,2,204.0,0.0,356.0,GasA,2,Y,SBrkr,0.0,0.0,0,2,1,2,6,Typ,0,Detchd,1,1.0,3,P,3,10,2009,WD ,Normal,70,59,1818.0,1,1.0,subclass50,ST,Edwards_STORY_ST,0
907200110,130250,20,RL,0.0,9200,Pave,No_Alley,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,Hip,CompShg,VinylSd,VinylSd,None,0.0,2,CBlock,4,3,4,280.0,491.0,167.0,GasA,2,Y,SBrkr,1.0,0.0,0,3,1,2,5,Typ,0,Detchd,1,1.0,3,Y,3,7,2008,WD ,Normal,33,28,1876.0,1,2.0,subclass20,DR,CollgCr_TODD_DR,145
907275030,210900,60,RL,0.0,21533,Pave,No_Alley,IR2,Lvl,AllPub,FR2,Gtl,CollgCr,Feedr,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,PConc,4,3,1,0.0,0.0,1065.0,GasA,4,Y,SBrkr,0.0,0.0,1,4,1,3,9,Typ,1,Attchd,1,2.0,3,Y,0,8,2006,WD ,Normal,10,9,3114.0,1,2.5,subclass60,DR,CollgCr_HEMINGWAY_DR,168
907203110,122000,20,RL,120.0,10356,Pave,No_Alley,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,HdBoard,HdBoard,None,0.0,2,CBlock,3,3,4,716.0,0.0,253.0,GasA,2,Y,SBrkr,0.0,0.0,1,3,1,2,5,Typ,0,Attchd,1,2.0,3,Y,3,1,2007,WD ,Normal,32,32,1938.0,0,1.5,subclass20,ST,CollgCr_SCHUBERT_ST,0
527127100,375000,120,RL,28.0,7296,Pave,No_Alley,IR1,Lvl,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,Gable,CompShg,CemntBd,CmentBd,None,0.0,2,PConc,5,3,4,1965.0,0.0,243.0,GasA,4,Y,SBrkr,1.0,0.0,0,1,1,3,8,Typ,1,Attchd,3,2.0,3,Y,0,11,2009,WD ,Normal,5,4,4730.0,1,3.0,subclass120,CIR,StoneBr_WATERBURY_CIR,239
528431020,275000,20,RL,86.0,11194,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,Somerst,PosN,Norm,1Fam,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,Stone,240.0,2,PConc,4,3,2,0.0,0.0,1696.0,GasA,4,Y,SBrkr,0.0,0.0,0,3,1,3,7,Typ,0,Attchd,2,3.0,3,Y,0,9,2009,WD ,Normal,1,1,3392.0,0,2.0,subclass20,AVE,Somerst_KENT_AVE,176
535379060,64500,30,RL,60.0,10800,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,6,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,BrkTil,3,3,1,0.0,0.0,656.0,GasA,2,Y,SBrkr,0.0,0.0,0,4,1,2,5,Typ,0,Detchd,1,1.0,2,Y,0,8,2007,WD ,Normal,80,0,1624.0,1,2.0,subclass30,AVE,OldTown_DOUGLAS_AVE,0
903205085,144000,30,RL,98.0,8731,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,Stucco,Stucco,None,0.0,1,BrkTil,3,3,1,645.0,0.0,270.0,GasA,2,Y,SBrkr,0.0,0.0,0,3,1,2,6,Maj1,1,Detchd,1,2.0,3,Y,0,5,2007,WD ,Normal,87,57,2082.0,1,1.0,subclass30,AVE,BrkSide_BROOKRIDGE_AVE,342
531450120,171500,60,RL,70.0,7703,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,6,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,PConc,4,4,1,52.0,364.0,400.0,GasA,4,Y,SBrkr,0.0,0.0,1,3,1,3,6,Typ,0,Attchd,2,2.0,3,Y,0,11,2009,WD ,Normal,17,17,2546.0,0,2.5,subclass60,AVE,SawyerW_KENTUCKY_AVE,259
902205130,108500,30,RM,50.0,6000,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,4,Hip,CompShg,MetalSd,MetalSd,None,0.0,2,PConc,3,3,1,250.0,0.0,710.0,GasA,3,Y,FuseA,0.0,0.0,0,2,1,1,5,Typ,0,Detchd,1,1.0,3,Y,0,7,2007,WD ,Normal,87,57,1920.0,1,1.0,subclass30,AVE,OldTown_STAFFORD_AVE,168
904100140,244400,70,RL,0.0,24090,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,2Story,7,7,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,CBlock,3,3,2,0.0,0.0,1032.0,GasA,4,Y,SBrkr,0.0,0.0,0,4,1,2,10,Typ,2,Attchd,1,1.0,3,Y,0,6,2010,COD,Normal,70,60,3435.0,1,2.0,subclass70,RD,ClearCr_ROSS_RD,374
923229140,196000,20,RL,61.0,33983,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,Plywood,Plywood,None,0.0,1,PConc,3,3,2,1112.0,0.0,48.0,GasA,2,Y,SBrkr,1.0,0.0,1,3,1,3,6,Mod,2,Attchd,2,2.0,3,P,4,5,2007,WD ,Normal,30,13,2836.0,1,2.5,subclass20,RD,Mitchel_GARDEN_RD,780
903456060,91000,30,RM,60.0,9786,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,3,4,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,BrkTil,3,2,1,0.0,0.0,1007.0,GasA,1,N,SBrkr,0.0,0.0,0,3,1,2,6,Typ,1,Detchd,1,1.0,3,P,0,5,2006,WD ,Normal,84,56,2084.0,1,1.0,subclass30,AVE,IDOTRR_N_RUSSELL_AVE,148
528431120,257000,60,RL,73.0,9801,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,Stone,156.0,2,PConc,4,3,4,0.0,0.0,1341.0,GasA,4,Y,SBrkr,0.0,0.0,0,3,1,3,7,Typ,1,BuiltIn,2,3.0,3,Y,0,7,2008,WD ,Normal,1,1,3202.0,0,3.0,subclass60,DR,Somerst_CULLEN_DR,204
