PID,SalePrice,GrLivArea,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,ScreenPorch,PoolQC,Fence,MoSold,YrSold,SaleType,SaleCondition,Age,RemodAge,TotalSF,Remodeled,TotalPorchSF,TotalBath,MSSubClass_cat,Street_type,Neighborhood_st
534275010,136500,1050,RL,0.0,10659,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1961,1961,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,915.0,Unf,0.0,135.0,1050.0,GasA,TA,Y,SBrkr,1050,0,1.0,0.0,1,0,3,1,TA,6,Typ,0,No_Fireplace,Attchd,1961.0,Unf,1.0,368.0,TA,TA,Y,0,319,0,0,No_Pool,No_Fence,1,2006,COD,Normal,45,45,2100.0,0,319,2.0,subclass20,AVE,NAmes_MELROSE_AVE
527302050,175500,1422,RL,78.0,12090,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1981,1981,Gable,CompShg,MetalSd,MetalSd,BrkFace,210.0,TA,Gd,CBlock,Gd,TA,No,GLQ,588.0,LwQ,228.0,606.0,1422.0,GasA,TA,Y,SBrkr,1422,0,0.0,0.0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,1981.0,Fin,2.0,576.0,TA,TA,Y,276,0,0,0,No_Pool,GdPrv,6,2008,WD ,Normal,27,27,2844.0,0,0,2.0,subclass20,AVE,NWAmes_EISENHOWER_AVE
533221080,166000,1524,FV,0.0,2998,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,513.0,Gd,TA,PConc,Gd,TA,No,GLQ,353.0,Unf,0.0,403.0,756.0,GasA,Ex,Y,SBrkr,768,756,0.0,0.0,2,1,2,1,Gd,4,Typ,0,No_Fireplace,Detchd,2000.0,Unf,2.0,440.0,TA,TA,Y,0,32,0,0,No_Pool,No_Fence,6,2006,WD ,Normal,6,6,2280.0,0,32,2.5,subclass160,ST,Somerst_HAMPTON_ST
907187060,217000,1753,RL,43.0,12352,Pave,No_Alley,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1998,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,290.0,Gd,TA,PConc,Gd,TA,No,GLQ,638.0,Unf,0.0,215.0,853.0,GasA,Ex,Y,SBrkr,853,900,1.0,0.0,2,1,3,1,TA,7,Typ,1,Fa,Attchd,1998.0,RFn,2.0,534.0,TA,TA,Y,0,74,0,0,No_Pool,No_Fence,3,2007,WD ,Normal,9,8,2606.0,1,74,3.5,subclass60,DR,CollgCr_CERVANTES_DR
527180100,180500,1442,RL,99.0,11851,Pave,No_Alley,Reg,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,1990,1990,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1424.0,1424.0,GasA,Ex,Y,SBrkr,1442,0,0.0,0.0,2,0,3,1,TA,5,Typ,0,No_Fireplace,Attchd,1990.0,RFn,2.0,500.0,TA,TA,Y,0,34,0,0,No_Pool,No_Fence,5,2009,WD ,Normal,19,19,2866.0,0,542,2.0,subclass20,BLVD,Gilbert_FLETCHER_BLVD
528315060,284500,2199,RL,84.0,9660,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2.5Unf,8,5,1997,1997,Hip,CompShg,HdBoard,HdBoard,BrkFace,1290.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1173.0,1173.0,GasA,Ex,Y,SBrkr,1182,1017,0.0,0.0,2,1,3,1,Gd,9,Typ,1,TA,Attchd,1997.0,Fin,2.0,516.0,TA,TA,Y,0,131,0,0,No_Pool,No_Fence,9,2008,WD ,Normal,11,11,3372.0,0,131,2.5,subclass75,RD,NoRidge_BAYBERRY_RD
527327080,190000,1574,RL,0.0,18800,Pave,No_Alley,IR1,Lvl,AllPub,FR2,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,5,1976,1976,Gable,CompShg,HdBoard,HdBoard,BrkFace,120.0,TA,TA,PConc,Gd,TA,Mn,GLQ,712.0,Unf,0.0,84.0,796.0,GasA,TA,Y,SBrkr,790,784,1.0,0.0,2,1,3,1,TA,6,Typ,1,TA,Attchd,1976.0,Fin,2.0,566.0,TA,TA,Y,306,111,0,0,No_Pool,No_Fence,7,2006,WD ,Normal,30,30,2370.0,0,111,3.5,subclass60,CT,NWAmes_BUCHANAN_CT
909452102,170000,1680,RL,0.0,17871,Pave,No_Alley,IR2,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,4,5,1995,1996,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1680.0,1680.0,GasA,Gd,Y,SBrkr,1680,0,0.0,0.0,2,0,4,1,Gd,7,Typ,0,No_Fireplace,Attchd,1996.0,Unf,2.0,628.0,TA,TA,Y,152,0,0,0,No_Pool,No_Fence,6,2007,WD ,Normal,12,11,3360.0,1,0,2.0,subclass20,AVE,Crawfor_ASH_AVE
903401020,184000,1820,RL,60.0,9120,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,7,6,1925,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Gd,PConc,TA,TA,No,Rec,329.0,Unf,0.0,697.0,1026.0,GasA,Ex,Y,SBrkr,1133,687,1.0,0.0,2,0,4,1,TA,8,Typ,0,No_Fireplace,Detchd,1925.0,Unf,1.0,240.0,TA,TA,N,0,100,0,0,No_Pool,GdPrv,6,2008,WD ,Normal,83,58,2846.0,1,100,3.0,subclass50,AVE,BrkSide_RIDGEWOOD_AVE
535354130,127000,1312,RL,50.0,7500,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,6,6,1947,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,784.0,784.0,GasA,Ex,Y,FuseA,900,412,0.0,0.0,1,1,3,1,TA,6,Typ,0,No_Fireplace,Detchd,1953.0,Unf,2.0,649.0,TA,TA,Y,0,28,0,0,No_Pool,No_Fence,10,2006,WD ,Normal,59,56,2096.0,1,28,1.5,subclass50,AVE,NAmes_CLARK_AVE
535304170,136000,1040,RL,68.0,7942,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,7,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,85.0,ALQ,955.0,0.0,1040.0,GasA,TA,Y,FuseF,1040,0,0.0,1.0,1,0,3,1,TA,6,Typ,0,No_Fireplace,Attchd,1953.0,Fin,1.0,293.0,TA,TA,Y,0,0,0,0,No_Pool,MnPrv,6,2007,WD ,Normal,54,54,2080.0,0,0,1.5,subclass20,AVE,NAmes_WILSON_AVE
905101490,139000,1121,RL,80.0,8816,Pave,No_Alley,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,6,1963,1963,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,TA,TA,No,Rec,651.0,Unf,0.0,470.0,1121.0,GasA,TA,Y,SBrkr,1121,0,1.0,0.0,1,0,3,1,TA,5,Typ,0,No_Fireplace,Detchd,1963.0,Unf,2.0,480.0,TA,TA,Y,0,80,0,0,No_Pool,MnPrv,6,2009,WD ,Normal,46,46,2242.0,0,80,2.0,subclass20,AVE,Sawyer_ARIZONA_AVE
528168040,285000,2374,RL,93.0,11999,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2003,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,340.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1181.0,1181.0,GasA,Ex,Y,SBrkr,1234,1140,0.0,0.0,2,1,4,1,Ex,10,Typ,1,Gd,BuiltIn,2003.0,Fin,3.0,656.0,TA,TA,Y,104,100,0,0,No_Pool,No_Fence,5,2007,WD ,Normal,4,3,3555.0,1,100,2.5,subclass60,RD,NridgHt_VALLEY_VIEW_RD
923426070,136000,1274,RL,63.0,10475,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,2Story,5,5,1991,1991,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,Rec,458.0,Unf,0.0,166.0,624.0,GasA,Gd,Y,SBrkr,624,650,0.0,0.0,1,1,3,1,TA,6,Typ,0,No_Fireplace,Detchd,1993.0,Unf,2.0,576.0,TA,TA,Y,22,0,0,0,No_Pool,GdWo,3,2010,WD ,Normal,19,19,1898.0,0,0,1.5,subclass60,RD,Mitchel_KEN_MARIL_RD
528477080,254900,1947,FV,100.0,12552,Pave,No_Alley,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,222.0,Unf,0.0,769.0,991.0,GasA,Ex,Y,SBrkr,991,956,0.0,0.0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,2004.0,RFn,2.0,678.0,TA,TA,Y,0,136,0,0,No_Pool,GdWo,5,2010,WD ,Normal,6,5,2938.0,1,136,2.5,subclass60,DR,Somerst_KINGSTON_DR
528228405,219990,1576,RM,0.0,3940,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2004,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,24.0,Gd,TA,PConc,Gd,TA,No,GLQ,1087.0,Unf,0.0,306.0,1393.0,GasA,Ex,Y,SBrkr,1576,0,1.0,0.0,2,0,2,1,Gd,7,Typ,1,TA,Attchd,2004.0,RFn,3.0,668.0,TA,TA,Y,143,20,0,0,No_Pool,No_Fence,5,2008,WD ,Normal,4,4,2969.0,0,20,3.0,subclass120,DR,Blmngtn_WESTWIND_DR
534226120,117500,925,RL,70.0,9100,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1965,1965,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,338.0,Rec,466.0,121.0,925.0,GasA,Ex,Y,SBrkr,925,0,0.0,1.0,1,0,2,1,TA,5,Typ,0,No_Fireplace,Detchd,1965.0,Unf,1.0,429.0,TA,TA,Y,0,0,0,0,No_Pool,GdWo,7,2009,WD ,Normal,44,44,1850.0,0,0,1.5,subclass20,AVE,NAmes_MELROSE_AVE
905426100,225000,2008,RL,78.0,7800,Pave,No_Alley,Reg,Bnk,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,2Story,5,8,1948,2002,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,Gd,No,GLQ,603.0,Unf,0.0,293.0,896.0,GasA,Ex,Y,SBrkr,1112,896,1.0,0.0,3,0,3,1,Ex,8,Typ,0,No_Fireplace,Attchd,1948.0,Unf,1.0,230.0,TA,TA,Y,103,0,0,0,No_Pool,No_Fence,8,2006,WD ,Normal,58,4,2904.0,1,0,4.0,subclass20,AVE,Edwards_HAWTHORNE__AVE
902125080,107400,1605,RM,60.0,5790,Pave,No_Alley,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,3,6,1915,1950,Gambrel,CompShg,VinylSd,VinylSd,None,0.0,Gd,Gd,CBlock,Fa,TA,No,Unf,0.0,Unf,0.0,840.0,840.0,GasA,Gd,N,SBrkr,840,765,0.0,0.0,2,0,3,2,TA,8,Typ,0,No_Fireplace,Detchd,1915.0,Unf,1.0,379.0,TA,TA,Y,0,0,202,0,No_Pool,No_Fence,5,2010,WD ,Normal,95,60,2445.0,1,202,2.0,subclass50,AVE,OldTown_KELLOGG_AVE
534151120,230000,2288,RL,0.0,13774,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,7,1977,1992,Hip,CompShg,HdBoard,HdBoard,BrkFace,283.0,TA,Gd,PConc,Gd,TA,No,GLQ,432.0,Unf,0.0,476.0,908.0,GasA,Ex,Y,SBrkr,1316,972,0.0,0.0,1,2,4,1,Gd,8,Typ,2,TA,Attchd,1977.0,RFn,2.0,520.0,TA,TA,Y,321,72,0,156,No_Pool,No_Fence,11,2009,WD ,Normal,32,17,3196.0,1,228,2.0,subclass60,EAST,NWAmes_PRAIRIE_VIEW_EAST
532479120,171000,1701,RL,0.0,16647,Pave,No_Alley,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRAe,Norm,1Fam,SFoyer,5,5,1975,1981,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,Gd,ALQ,1390.0,Unf,0.0,0.0,1390.0,GasA,TA,Y,SBrkr,1701,0,1.0,0.0,2,0,3,1,TA,6,Min2,2,TA,Basment,1975.0,Fin,2.0,611.0,TA,TA,Y,0,0,0,0,No_Pool,No_Fence,1,2007,WD ,Normal,32,26,3091.0,1,0,3.0,subclass85,CIR,Sawyer_WISCONSIN_CIR
528290140,173000,1671,RL,58.0,10852,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,786.0,Unf,0.0,173.0,959.0,GasA,Ex,Y,SBrkr,959,712,1.0,0.0,2,1,3,1,TA,7,Typ,1,TA,Attchd,2000.0,Fin,2.0,472.0,TA,TA,Y,0,38,0,0,No_Pool,No_Fence,2,2006,WD ,Normal,6,6,2630.0,0,38,3.5,subclass60,DR,Gilbert_WELBECK_DR
535382100,156500,1690,RL,60.0,7200,Pave,No_Alley,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,2Story,7,9,1910,2008,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,Gd,PConc,TA,TA,No,Unf,0.0,Unf,0.0,560.0,560.0,GasA,Ex,Y,SBrkr,930,760,0.0,0.0,2,0,4,1,Gd,5,Typ,0,No_Fireplace,Detchd,2008.0,Unf,2.0,624.0,TA,TA,Y,0,0,112,0,No_Pool,No_Fence,8,2009,WD ,Normal,99,1,2250.0,1,112,2.0,subclass70,AVE,OldTown_KELLOGG_AVE
532477030,192000,1430,RL,95.0,19508,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,1Story,6,5,1974,1974,Gable,CompShg,HdBoard,ImStucc,BrkFace,144.0,TA,TA,CBlock,TA,TA,Av,ALQ,800.0,Unf,0.0,630.0,1430.0,GasA,TA,Y,SBrkr,1430,0,0.0,1.0,2,0,3,1,TA,6,Typ,2,TA,Attchd,1974.0,Unf,2.0,484.0,TA,TA,Y,117,108,165,0,No_Pool,No_Fence,7,2008,WD ,Normal,34,34,2860.0,0,273,2.5,subclass20,RD,Veenker_KINGMAN_RD
528480020,227875,1761,FV,84.0,10207,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,6,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,874.0,874.0,GasA,Ex,Y,SBrkr,874,887,0.0,0.0,3,0,3,1,Gd,7,Typ,0,No_Fireplace,Attchd,2007.0,Fin,2.0,578.0,TA,TA,Y,144,105,0,0,No_Pool,No_Fence,8,2007,New,Partial,0,0,2635.0,0,105,3.0,subclass60,DR,Somerst_KINGSTON_DR
902301150,114000,1017,RM,69.0,9143,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,7,1900,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,346.0,346.0,GasA,Ex,Y,SBrkr,709,308,0.0,0.0,1,0,2,1,TA,5,Typ,0,No_Fireplace,Detchd,1961.0,Unf,1.0,308.0,TA,TA,N,0,0,139,0,No_Pool,No_Fence,5,2008,WD ,Normal,108,5,1363.0,1,139,1.0,subclass50,AVE,OldTown_WILSON_AVE
534178010,127000,1052,RL,80.0,10800,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,5,1963,1963,Gable,CompShg,HdBoard,HdBoard,BrkFace,203.0,TA,TA,CBlock,TA,TA,No,BLQ,617.0,Rec,264.0,171.0,1052.0,GasA,TA,Y,SBrkr,1052,0,1.0,0.0,1,0,3,1,TA,6,Typ,0,No_Fireplace,Attchd,1963.0,Fin,1.0,311.0,TA,TA,Y,0,133,0,0,No_Pool,No_Fence,2,2007,COD,Normal,44,44,2104.0,0,133,2.0,subclass20,ST,NWAmes_20TH_ST
535178120,153000,1382,RL,70.0,8750,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1955,1955,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,172.0,LwQ,483.0,727.0,1382.0,GasA,Gd,Y,FuseA,1382,0,0.0,1.0,1,0,3,1,Gd,6,Typ,0,No_Fireplace,Attchd,1955.0,Unf,1.0,350.0,TA,TA,Y,280,0,0,0,No_Pool,GdWo,7,2009,WD ,Normal,54,54,2764.0,0,0,1.5,subclass20,AVE,NAmes_BURNETT_AVE
527182040,170000,1088,RL,0.0,3696,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1986,1986,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,1074.0,1074.0,GasA,Ex,Y,SBrkr,1088,0,0.0,0.0,1,1,2,1,Gd,5,Typ,0,No_Fireplace,Attchd,1987.0,RFn,2.0,461.0,TA,TA,Y,0,74,137,0,No_Pool,No_Fence,10,2007,WD ,Normal,21,21,2162.0,0,211,1.5,subclass120,BLVD,StoneBr_FLETCHER_BLVD
527455100,144000,1456,RL,24.0,2179,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,Twnhs,2Story,6,5,1976,1976,Gable,CompShg,Plywood,Brk Cmn,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,70.0,Unf,0.0,785.0,855.0,GasA,Gd,Y,SBrkr,855,601,0.0,0.0,2,1,3,1,TA,6,Typ,1,TA,Attchd,1976.0,RFn,2.0,460.0,TA,TA,Y,0,28,0,0,No_Pool,No_Fence,7,2006,WD ,Normal,30,30,2311.0,0,28,2.5,subclass160,ST,NPkVill_JOHNSON_ST
907130060,177500,1200,RL,105.0,11249,Pave,No_Alley,IR2,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,Gd,PConc,Gd,Gd,No,ALQ,334.0,BLQ,544.0,322.0,1200.0,GasA,Ex,Y,SBrkr,1200,0,1.0,0.0,2,0,3,1,Gd,6,Typ,0,No_Fireplace,Attchd,1995.0,RFn,2.0,521.0,TA,TA,Y,0,26,0,0,No_Pool,No_Fence,8,2007,WD ,Normal,12,12,2400.0,0,26,3.0,subclass20,ST,CollgCr_SCHUBERT_ST
533212020,149500,1200,FV,24.0,2544,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,2004,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,368.0,ALQ,42.0,190.0,600.0,GasA,Ex,Y,SBrkr,600,600,1.0,0.0,2,1,2,1,Gd,4,Typ,0,No_Fireplace,Detchd,2004.0,RFn,2.0,480.0,TA,TA,Y,0,172,0,0,No_Pool,No_Fence,2,2010,WD ,Normal,6,5,1800.0,1,172,3.5,subclass160,RD,Somerst_STANGE_RD
534451020,62000,670,RL,51.0,3500,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Feedr,Norm,1Fam,1.5Fin,3,5,1945,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,144.0,Unf,0.0,226.0,370.0,GasA,TA,N,FuseA,442,228,1.0,0.0,1,0,2,1,Fa,4,Typ,0,No_Fireplace,No_Garage,-1.0,No_Garage,0.0,0.0,No_Garage,No_Garage,N,0,21,0,0,No_Pool,MnPrv,7,2007,WD ,Normal,62,57,1040.0,1,21,2.0,subclass50,AVE,BrkSide_RIDGEWOOD_AVE
911370460,235000,1625,RM,44.0,4750,Pave,No_Alley,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,2006,2007,Hip,CompShg,VinylSd,VinylSd,Stone,481.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1573.0,Unf,0.0,0.0,1573.0,GasA,Ex,Y,SBrkr,1625,0,1.0,1.0,2,0,2,1,Gd,5,Typ,1,Gd,Attchd,2006.0,Fin,2.0,538.0,TA,TA,Y,123,0,0,153,No_Pool,No_Fence,12,2007,WD ,Family,1,0,3198.0,1,153,3.5,subclass120,RD,Crawfor_ASPEN_RIDGE_RD
909177120,168000,1424,RL,60.0,7290,Pave,No_Alley,Reg,Lvl,AllPub,Corner,Gtl,SWISU,Norm,Norm,1Fam,1Story,7,8,1921,1950,Gable,CompShg,WdShing,Wd Shng,BrkFace,174.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,1228.0,1228.0,GasA,Ex,Y,SBrkr,1424,0,0.0,0.0,2,0,2,1,TA,7,Typ,1,Gd,Attchd,1921.0,Unf,1.0,312.0,TA,TA,Y,0,0,90,0,No_Pool,No_Fence,4,2008,WD ,Normal,87,58,2652.0,1,90,2.0,subclass30,AVE,SWISU_HAYWARD_AVE
902402260,55000,1086,RM,60.0,11340,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,2,1,1920,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,Fa,Fa,BrkTil,Fa,Fa,No,Unf,0.0,Unf,0.0,723.0,723.0,GasA,TA,N,SBrkr,723,363,0.0,0.0,1,0,2,1,TA,5,Maj1,0,No_Fireplace,Detchd,1920.0,Unf,2.0,400.0,Fa,Po,N,0,24,144,0,No_Pool,No_Fence,11,2008,ConLD,Normal,88,58,1809.0,1,168,1.0,subclass70,AVE,OldTown_CARROLL_AVE
535425080,277500,2448,RL,0.0,18275,Pave,No_Alley,IR1,HLS,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,7,8,1962,1998,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,Gd,ALQ,636.0,Unf,0.0,802.0,1438.0,GasA,TA,Y,SBrkr,1900,548,1.0,0.0,3,0,3,1,TA,9,Typ,2,Gd,Attchd,1962.0,RFn,2.0,441.0,TA,TA,Y,520,102,0,0,No_Pool,No_Fence,9,2006,WD ,Normal,44,8,3886.0,1,102,4.0,subclass60,DR,NAmes_PAULSON_DR
532353130,135000,980,RL,71.0,7064,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,153.0,TA,TA,CBlock,TA,TA,No,BLQ,560.0,Unf,0.0,420.0,980.0,GasA,TA,Y,SBrkr,980,0,0.0,0.0,1,0,3,1,TA,6,Typ,0,No_Fireplace,Detchd,1986.0,Unf,2.0,484.0,TA,TA,Y,192,0,0,0,No_Pool,No_Fence,7,2009,WD ,Normal,32,32,1960.0,0,0,1.0,subclass20,AVE,Sawyer_WOODSTOCK_AVE
533254050,241600,1740,RL,110.0,15417,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,1Story,7,5,1981,1981,Gable,CompShg,BrkFace,BrkFace,None,0.0,Gd,TA,CBlock,Gd,TA,Mn,LwQ,121.0,Unf,0.0,1619.0,1740.0,GasA,TA,Y,SBrkr,1740,0,0.0,0.0,1,1,2,1,Gd,7,Typ,0,No_Fireplace,Attchd,1981.0,RFn,2.0,540.0,TA,TA,Y,228,20,218,0,No_Pool,No_Fence,6,2009,WD ,Normal,28,28,3480.0,0,238,1.5,subclass20,RD,Veenker_TORREY_PINES_RD
907227050,127000,864,RL,60.0,7180,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1972,1972,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,390.0,Unf,0.0,474.0,864.0,GasA,TA,Y,SBrkr,864,0,0.0,0.0,1,0,3,1,TA,5,Typ,0,No_Fireplace,Detchd,1989.0,Unf,1.0,352.0,TA,TA,Y,0,0,0,0,No_Pool,No_Fence,5,2008,WD ,Normal,36,36,1728.0,0,0,1.0,subclass20,AVE,CollgCr_ROCKWELL_AVE
528180130,248500,1456,RL,48.0,6472,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2008,2008,Hip,CompShg,VinylSd,VinylSd,BrkFace,500.0,Ex,TA,PConc,Ex,TA,No,Unf,0.0,Unf,0.0,1451.0,1451.0,GasA,Ex,Y,SBrkr,1456,0,0.0,0.0,2,0,2,1,Ex,6,Typ,1,Gd,Attchd,2008.0,RFn,2.0,539.0,TA,TA,Y,192,42,0,0,No_Pool,No_Fence,4,2009,WD ,Normal,1,1,2907.0,0,42,2.0,subclass120,DR,NridgHt_BURNHAM_DR
